Id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20
17568,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2
17569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
17570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17571,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2
17572,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
17573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17574,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
17575,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2
17576,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17577,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2
17578,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
17579,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17580,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
17581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17582,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17585,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
17586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17588,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
17589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17590,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
17591,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17592,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17593,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
17594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17596,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
17597,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17598,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
17599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
17600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17602,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
17603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
17605,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3
17606,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17609,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17614,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
17615,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
17616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17617,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
17618,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
17619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17620,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
17621,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2
17622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
17623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17624,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17627,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
17628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17630,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17631,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
17632,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
17633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17634,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3
17635,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2
17636,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2
17637,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
17638,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17640,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
17641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17642,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
17643,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2
17644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17645,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2
17646,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
17647,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3
17648,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17650,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
17651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
17652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
17654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17656,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17659,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17660,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3
17661,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3
17662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17663,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
17664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
17665,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
17666,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3
17667,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,3
17668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17672,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3
17673,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
17674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17676,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
17677,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
17678,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3
17679,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2
17680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17682,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2
17683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17685,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
17686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
17687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17688,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17690,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17691,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
17692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17694,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2
17695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17696,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17697,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17701,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17702,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
17703,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17705,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3
17706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17707,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17708,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2
17709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17710,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,3
17711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17712,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
17713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17715,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
17716,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
17717,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
17718,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
17719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
17722,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2
17723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17725,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
17726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17727,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
17728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
17729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17731,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2
17732,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17733,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
17734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
17735,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
17736,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3
17737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17739,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
17740,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
17741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
17743,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
17744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17746,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
17747,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17748,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
17749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17750,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
17751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17752,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3
17753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17754,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
17755,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2
17756,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3
17757,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17760,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,3
17761,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3
17762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17766,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
17767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
17769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17771,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
17772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17773,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17774,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
17775,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2
17776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17777,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17779,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,4
17780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17781,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,3
17782,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17783,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
17784,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
17785,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
17786,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
17787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17789,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
17790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
17791,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17792,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
17794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17796,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17797,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17798,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
17799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17800,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
17801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17802,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2
17803,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17804,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
17805,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17806,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
17807,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
17808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17809,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,3
17810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17811,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,3
17812,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3
17813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17814,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2
17815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17816,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
17817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17820,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
17822,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
17823,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17825,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
17826,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
17827,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2
17828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
17829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17830,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
17833,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17834,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
17835,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
17836,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3
17837,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17839,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2
17840,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2
17841,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2
17842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17843,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17844,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3
17845,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
17846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17847,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17848,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
17849,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2
17850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
17851,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
17852,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17853,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17857,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
17858,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17859,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2
17860,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2
17861,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
17863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17865,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
17866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
17868,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17869,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17870,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17871,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
17872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17875,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3
